geometry,typeofcrop
POINT (82.79228414500001 27.046256579999998),Wheat
POINT (83.95074449 26.71565435),Wheat
POINT (83.56249485 26.01145016),Wheat
POINT (82.787577875 27.001829975),Wheat
POINT (83.51732064 25.970819915000003),Wheat
POINT (84.01123660500002 26.768718455),Wheat
POINT (83.4715634 25.99421811),Wheat
POINT (79.71412694499998 26.494966805000008),Wheat
POINT (81.07312392499998 26.514991749999997),Wheat
POINT (81.10084443500001 26.461710529999998),Wheat
POINT (81.062570795 26.383359175000002),Wheat
POINT (83.91506263499998 26.9422518),Wheat
POINT (81.01457951500001 26.268584224999994),Wheat
POINT (83.16438204499998 25.293682925000006),Wheat
POINT (80.98010219999999 26.186408995),Wheat
POINT (83.20207445999999 25.30917405),Wheat
POINT (80.99128959000002 26.13553960499999),Wheat
POINT (83.20210596000003 25.309313970000005),Wheat
POINT (81.03745156 26.096514179999996),Wheat
POINT (81.081211595 26.058496694999995),Wheat
POINT (83.90617452000001 27.037904705),Wheat
POINT (83.279291005 25.366222435000005),Wheat
POINT (83.33141997 25.382206854999996),Wheat
POINT (79.57558087999999 26.842666174999998),Wheat
POINT (81.239177155 25.964276339999998),Wheat
POINT (81.29317140999999 26.002746409999997),Wheat
POINT (83.39197120499999 25.390923824999998),Wheat
POINT (81.343721805 26.060067284999995),Wheat
POINT (83.426575225 25.362399650000004),Wheat
POINT (81.32218545500001 26.108451319999993),Wheat
POINT (83.438079415 25.313545625),Wheat
POINT (83.36922903000001 25.265812885000003),Wheat
POINT (83.53992411499999 26.78792286),Wheat
POINT (83.31343457 25.252555624999992),Wheat
POINT (83.54034650000001 26.788055570000004),Wheat
POINT (83.53928533500005 26.788407769999992),Wheat
POINT (83.313326065 25.252602615000004),Wheat
POINT (81.91826189499997 27.69476285999999),Wheat
POINT (81.91372602999999 27.678077345000002),Wheat
POINT (81.13908802000002 26.332921675),Wheat
POINT (83.85055002999998 27.000479634999994),Wheat
POINT (79.42096706 27.012474859999998),Wheat
POINT (79.292642255 26.907835665),Wheat
POINT (83.21824772699999 26.749568899000003),Wheat
POINT (79.33618331 26.415775689999997),Wheat
POINT (83.85409159000001 27.050335569999998),Wheat
POINT (83.81184744499998 27.065057884999998),Wheat
POINT (83.83154398499998 27.071581090000002),Wheat
POINT (81.89743081999998 27.704212574999993),Wheat
POINT (79.17374398999999 26.479285085000004),Wheat
POINT (81.86892039250002 27.691819905),Wheat
POINT (81.834068351 27.687250700499998),Wheat
POINT (84.07434982249998 26.334444682999997),Wheat
POINT (84.07458584349999 26.351770922000004),Wheat
POINT (79.13994887999999 26.653807844999996),Wheat
POINT (84.05682600899998 26.343723688000004),Wheat
POINT (84.06169229999999 26.752288695000004),Wheat
POINT (78.95185097499997 26.89472073),Wheat
POINT (79.023761435 26.909422390000003),Wheat
POINT (79.33893947 26.738295855),Wheat
POINT (77.43864185000002 29.114532905000004),Wheat
POINT (77.39200263000001 29.096240299999998),Wheat
POINT (84.06259097 26.636826024999994),Wheat
POINT (77.41518216 29.141024495000003),Wheat
POINT (84.07627600999999 26.655700839999998),Wheat
POINT (84.07627060000002 26.655697295),Wheat
POINT (82.74709811499999 26.827414929999996),Wheat
POINT (77.40940265499998 29.194330865),Wheat
POINT (77.371748895 29.161415464999997),Wheat
POINT (77.354775725 29.197946335),Wheat
POINT (84.12005224999999 26.651157200000007),Wheat
POINT (82.84646135000001 26.867158014999994),Wheat
POINT (77.29588232999997 29.197920150000005),Wheat
POINT (81.90547323500002 26.235335534999997),Wheat
POINT (84.12128426499999 26.637601424999996),Wheat
POINT (77.28482517500001 29.242156170000005),Wheat
POINT (82.957085245 26.889955355000005),Wheat
POINT (84.13678847499997 26.639268975),Wheat
POINT (83.148872115 25.265267589999997),Wheat
POINT (77.24773010999999 29.19934749),Wheat
POINT (82.96442533999998 26.84457574),Wheat
POINT (83.13822586 25.22128423),Wheat
POINT (77.20338874000001 29.205927095),Wheat
POINT (83.16738077500004 25.18375158999999),Wheat
POINT (82.975317785 26.805244190000003),Wheat
POINT (77.19427349500002 29.171420075000007),Wheat
POINT (83.54009160499999 26.78810722),Wheat
POINT (83.18055407499998 25.144106420000004),Wheat
POINT (77.24121141500001 29.109944690000003),Wheat
POINT (83.030899835 26.786488220000003),Wheat
POINT (83.84193944500001 26.390275349999996),Wheat
POINT (83.22037009 25.128913825000005),Wheat
POINT (83.26097961000002 25.112367615000004),Wheat
POINT (83.05186129499998 26.752013589999997),Wheat
POINT (83.226766585 25.071849065000002),Wheat
POINT (83.92328406499999 27.048613830000004),Wheat
POINT (83.02621097 26.71877624),Wheat
POINT (84.230713915 26.757902910000002),Wheat
POINT (83.21266280999998 25.015137285),Wheat
POINT (83.03518188500001 26.662264545),Wheat
POINT (83.19189166999999 24.95711994),Wheat
POINT (83.19660851 25.09707033499999),Wheat
POINT (83.08085285 26.939088160000004),Wheat
POINT (84.11800751999996 26.830729335),Wheat
POINT (83.92124258999999 27.045797295),Wheat
POINT (83.1425277 26.977923914999998),Wheat
POINT (83.92231848499998 27.044665085),Wheat
POINT (83.08809347000002 26.976091020000002),Wheat
POINT (84.09691267000001 26.784556860000002),Wheat
POINT (77.63242771 29.816692313999994),Wheat
POINT (83.963762505 26.751894070000002),Wheat
POINT (77.73057157849999 29.653685556),Wheat
POINT (80.463931235 27.071736289999997),Wheat
POINT (82.98680047 26.911843915),Wheat
POINT (80.382162045 27.07633715),Wheat
POINT (77.796978462 29.6033239335),Wheat
POINT (77.86222092899999 29.550801362999998),Wheat
POINT (80.268015215 27.075809595000003),Wheat
POINT (83.01960623 26.972352245000003),Wheat
POINT (77.89266706500001 26.89945282),Wheat
POINT (77.910490697 29.519694246),Wheat
POINT (80.181258605 27.094850535),Wheat
POINT (77.93491325149998 29.4767381105),Wheat
POINT (83.03065845999998 26.998355465000003),Wheat
POINT (80.10665157999998 27.127771720000005),Wheat
POINT (77.9385238465 29.426257218),Wheat
POINT (80.05130216500001 27.168656029999994),Wheat
POINT (83.89476715499998 26.601360189999998),Wheat
POINT (83.07580666000003 26.993969270000008),Wheat
POINT (77.91402979750002 29.377987965000006),Wheat
POINT (83.87414638499999 26.611165975),Wheat
POINT (80.062438965 27.23496371),Wheat
POINT (77.840528336 29.328032614499996),Wheat
POINT (83.00898414999997 27.061100104999998),Wheat
POINT (83.33764181000002 25.890120239999995),Wheat
POINT (77.7904399955 29.3043304535),Wheat
POINT (83.38337691000001 25.91225868),Wheat
POINT (82.976029675 27.086879765),Wheat
POINT (77.6847187635 29.266562253499995),Wheat
POINT (83.43840913499999 25.916396334999995),Wheat
POINT (77.61460144600002 29.272574592),Wheat
POINT (83.94438542500001 26.671520880000003),Wheat
POINT (83.92217718499998 27.047972220000002),Wheat
POINT (77.52982392199999 29.290335257499997),Wheat
POINT (83.92188483499999 27.047640590000007),Wheat
POINT (82.88229067 27.167013944999997),Wheat
POINT (83.9637521 26.645353684999996),Wheat
POINT (77.5148721215 29.312281821),Wheat
POINT (77.56229299949999 29.364867034999996),Wheat
POINT (82.90956374999999 27.210464934999997),Wheat
POINT (77.62972659700002 29.424263342999996),Wheat
POINT (82.0607445 26.2253732),Wheat
POINT (77.63628248500001 29.4771725945),Wheat
POINT (82.850424305 27.216022114999998),Wheat
POINT (77.6121314075 29.519606209500004),Wheat
POINT (77.56303500849998 29.55451118000001),Wheat
POINT (82.96794875500001 27.230024155000002),Wheat
POINT (77.61796938199998 29.552746742499995),Wheat
POINT (77.664501526 29.561454181),Wheat
POINT (81.960398782 27.636496477499996),Wheat
POINT (82.89857184000002 27.120981850000003),Wheat
POINT (77.68864764599999 29.583831201),Wheat
POINT (84.036169125 26.38523877),Wheat
POINT (84.04558803999998 26.351203699999992),Wheat
POINT (84.079783085 26.364390660000005),Wheat
POINT (84.06516973000001 26.33572893),Wheat
POINT (84.08213682000002 26.302732745000004),Wheat
POINT (84.03828083999998 26.259475529999996),Wheat
POINT (80.87130213000002 27.347773450000005),Wheat
POINT (84.10076671100002 26.331032041000004),Wheat
POINT (81.81488421499998 26.223535505),Wheat
POINT (80.95605676999999 27.435944775000007),Wheat
POINT (77.98442405499998 27.10706834),Wheat
POINT (77.952044595 27.113151475000002),Wheat
POINT (80.98040663000002 27.51607085),Wheat
POINT (84.06303321400001 26.334973835500005),Wheat
POINT (84.079597766 26.332563064999995),Wheat
POINT (77.89860454499998 27.087532475),Wheat
POINT (80.92211052000002 27.682016915000002),Wheat
POINT (77.81765528999999 27.141707134999997),Wheat
POINT (77.771980335 27.133612125000003),Wheat
POINT (81.8428834545 27.711247899999996),Wheat
POINT (84.058664924 26.337741891),Wheat
POINT (77.78761044000001 27.17673595),Wheat
POINT (80.87254883499998 27.680563770000003),Wheat
POINT (84.08374508850002 26.329724411500003),Wheat
POINT (81.81439156649999 27.747307100500002),Wheat
POINT (81.74854754000002 26.256010840000005),Wheat
POINT (81.81440576100002 27.747256959999998),Wheat
POINT (84.02447346499997 27.033385),Wheat
POINT (81.41831954 26.97542131),Wheat
POINT (81.71061550999997 26.244660614999994),Wheat
POINT (81.68757178 26.224866679999998),Wheat
POINT (84.052366002 26.33786335),Wheat
POINT (80.79207704000001 27.589152565),Wheat
POINT (82.048345685 26.159706165000006),Wheat
POINT (78.442676075 26.901980199999997),Wheat
POINT (84.031500718 26.339478979),Wheat
POINT (80.579204375 27.61043779),Wheat
POINT (80.56960867500001 27.614352359999998),Wheat
POINT (77.825339055 26.96090269),Wheat
POINT (81.42690765 26.98581873),Wheat
POINT (77.84422725499999 26.942797715),Wheat
POINT (83.90652507749999 26.75595391950001),Wheat
POINT (81.44389283500001 26.98991820499999),Wheat
POINT (81.79476688950002 27.782025866000005),Wheat
POINT (83.90150105999999 26.757842977000003),Wheat
POINT (81.41162113 26.97154726),Wheat
POINT (84.04085503 26.363759008499994),Wheat
POINT (84.05405319600001 26.370493849000013),Wheat
POINT (83.774661836 26.5768559035),Wheat
POINT (83.90169717100002 26.7644087645),Wheat
POINT (83.77466192300001 26.576856279999998),Wheat
POINT (81.8097964215 27.670317497000003),Wheat
POINT (78.52923131499998 26.883639964999997),Wheat
POINT (78.49525706 26.893753405000002),Wheat
POINT (81.942811655 27.674122124999997),Wheat
POINT (78.44005368999997 26.91401013),Wheat
POINT (80.16356600000003 26.478142054999996),Wheat
POINT (81.95043412999999 27.58977553499999),Wkeat
POINT (78.34886261 26.985580210000002),Wheat
POINT (81.53347838999997 27.816058364999993),Wheat
POINT (81.97932477 27.53545039500001),Wheat
POINT (78.36807880999997 26.99040379),Wheat
POINT (81.53787392499999 27.782160745),Wheat
POINT (78.33032810999995 26.99939622),Wheat
POINT (81.986172225 27.498520714999994),Wheat
POINT (81.51002600500001 27.826243849999997),Wheat
POINT (84.04484213399999 26.275428746999996),Wheat
POINT (84.07847208 26.293438947),Wheat
POINT (81.50720853500003 27.850530219999996),Wheat
POINT (81.99067467 27.416344960000004),Wheat
POINT (84.06113881599998 26.272115948),Wheat
POINT (84.07847178200002 26.293438995500004),Wheat
POINT (80.00224671000001 26.377799445000004),Wheat
POINT (84.07520013899997 26.279305005999998),Wheat
POINT (84.07519971600001 26.279305477999998),Wheat
POINT (84.08425892950002 26.286126004),Wheat
POINT (84.083191176 26.329870775),Weat
POINT (84.00876797999999 26.2542637415),Wheat
POINT (84.07807013599998 26.30109986999999),Wheat
POINT (78.17893526 27.231194905000002),Wheat
POINT (84.0200131215 26.254868179499994),Wheat
POINT (78.16902186 27.241858675000003),Wheat
POINT (78.14487509999998 27.253940695000004),Wheat
POINT (79.79133163 26.18868207500001),Wheat
POINT (79.8675141 26.184394575000006),Wheat
POINT (78.69107852049999 28.9364043725),Wheat
POINT (78.66300598000001 28.956450971500004),Wheat
POINT (77.77529334499998 26.966914315000007),Wheat
POINT (78.6203716805 29.003912232999994),Wheat
POINT (78.61964747350001 29.038739252999996),Wheat
POINT (82.12380356500002 26.083485845000002),Wheat
POINT (78.630743324 29.09279884),Wheat
POINT (82.68495232000001 27.32176443),Wheat
POINT (82.14268936499998 26.112885365),Wheat
POINT (78.59575061749999 29.166598982499995),Wheat
POINT (82.16037974999999 26.148028155000002),Wheat
POINT (82.71269874999999 25.490840544999998),Wheat
POINT (82.73725141500002 27.387627059999993),Wheat
POINT (82.58212825950002 25.080403334000003),Wheat
POINT (83.87760160399999 26.751944061999996),Wheat
POINT (78.55864308299999 29.243427382),Wheat
POINT (83.87683439099999 26.618016992),Wheat
POINT (82.63194347500003 25.508104559999992),Wheat
POINT (78.540972039 29.261710779000005),Wheat
POINT (83.92227904299997 26.613807091),Wheat
POINT (82.60081767949998 25.0246319625),Wheat
POINT (82.59978029499996 25.530803865000003),Wheat
POINT (83.866185759 26.622907314000003),Wheat
POINT (83.87275298200001 26.755333002999993),Wheat
POINT (82.68309326149998 24.9183264555),Wheat
POINT (82.78381568499998 27.48216082),Wheat
POINT (83.94466802749999 26.626405914000003),Wheat
POINT (78.49399389900002 29.287090301499994),Wheat
POINT (82.710738806 24.877110865499997),Wheat
POINT (82.58617892499998 25.612522544999997),Wheat
POINT (77.60194648999997 26.874360970000005),Wheat
POINT (83.859650289 26.756565136),Wheat
POINT (83.93311681749998 26.67457821700001),Wheat
POINT (83.880544907 26.59930103),Wheat
POINT (78.466966058 29.241239131000004),Wheat
POINT (82.69570182 24.862523337000002),Wheat
POINT (83.9331168885 26.674578104499993),Wheat
POINT (77.56485159500002 26.900109685),Wheat
POINT (82.53997147999999 25.630083264999996),Wheat
POINT (82.6391284465 24.884029823000006),Wheat
POINT (78.41129262950002 29.1572342575),Wheat
POINT (82.29451152499999 26.175199340000006),Wheat
POINT (82.484703195 25.643600674999995),Wheat
POINT (83.889805163 26.602014027500008),Wheat
POINT (78.4041764415 29.222159543000004),Wheat
POINT (82.5478877125 24.927246392500003),Wheat
POINT (83.95661100799998 26.645236133000004),Wheat
POINT (82.454328405 25.664851425000002),Wheat
POINT (82.35604493000002 26.171174365000002),Wheat
POINT (83.88806446500003 26.758132235000012),Wheat
POINT (82.995709155 27.323119245000004),Wheat
POINT (78.37658904600002 29.334244670000004),Wheat
POINT (82.4298571425 24.958319939),Wheat
POINT (83.53519039499997 25.920982314999986),Wheat
POINT (82.45423057999999 25.664786075000002),Wheat
POINT (82.39547465799998 24.974905484999997),Wheat
POINT (78.36119749600002 29.41197377050001),Wheat
POINT (82.3954714135 24.974902712),Wheat
POINT (82.31879271500001 25.673361315),Wheat
POINT (82.25689747000001 25.659669384999994),Wheat
POINT (82.43310789450001 25.048145309),Wheat
POINT (78.35014709250001 29.449748003499998),Wheat
POINT (83.61270390500002 25.98968124),Wheat
POINT (82.27862480499998 25.736560299999997),Wheat
POINT (83.09086162500002 27.310478080000006),Wheat
POINT (83.659676955 25.968666105),Wheat
POINT (78.316280131 29.590939472000002),Wheat
POINT (78.2851706295 29.569632713000004),Wheat
POINT (83.72575249 25.940501829999995),Wheat
POINT (83.13021307 27.39781208499999),Wheat
POINT (82.318693525 25.673494265),Wheat
POINT (78.22047911800001 29.518540132),Wheat
POINT (82.43318043999999 25.87831301),Wheat
POINT (83.77851609499999 25.898410065),Wheat
POINT (78.1886344675 29.479061178499997),Wheat
POINT (83.19626290000001 27.353964425000004),Wheat
POINT (78.16298822399999 29.415993100500003),Wheat
POINT (83.83096591000003 25.924894799999997),Wheat
POINT (82.51051231000001 25.850585645000006),Wheat
POINT (77.5801091775 30.0655727025),Wheat
POINT (83.86631075 25.892055879999994),Wheat
POINT (78.1511137245 29.358062138),Wheat
POINT (77.67283736499998 26.884754629999996),Wheat
POINT (83.05942864999999 27.266248815000004),Wheat
POINT (82.58438575999999 25.779428154999998),Wheat
POINT (83.92209399999999 27.047855780000003),Wheat
POINT (78.22300214399999 29.310182305),Wheat
POINT (83.86092395499998 25.834149385000007),Wheat
POINT (78.30569794499999 29.243211330999998),Wheat
POINT (83.111591135 27.20079137),Wheat
POINT (78.357706317 29.194107646500004),Wheat
POINT (83.78681983000001 25.880240559999987),Wheat
POINT (78.44019558850002 29.1229543415),Wheat
POINT (78.526111484 29.051363209000005),Wheat
POINT (78.593090116 29.007306327000002),Wheat
POINT (77.722845685 28.719593625000005),Wheat
POINT (77.94871063500001 26.975269979999997),Wheat
POINT (77.94872010499996 26.975269485000005),Wheat
POINT (77.948705 26.97525615500001),Wheat
POINT (77.93725166999997 27.035112570000003),Wheat
POINT (77.64653480499999 28.678221625),Wheat
POINT (77.93724592500003 27.035129669999996),Wheat
POINT (78.65555627699999 28.829079688999997),Wheat
POINT (77.64033856500001 28.629589975000005),Wheat
POINT (77.93325777000001 27.042641840000005),Wheat
POINT (77.93327192500003 27.042666214999997),Wheat
POINT (78.607243755 28.8466981385),Wheat
POINT (77.93013195499998 27.048472284999995),Wheat
POINT (77.93013254999997 27.048472214999997),Wheat
POINT (77.93014240000001 27.048466474999998),Wheat
POINT (82.90540669499998 25.576775655),Wheat
POINT (77.93274856000001 27.0479469),Wheat
POINT (77.93275112500001 27.047954365),Wheat
POINT (77.93274538 27.047939875000004),Wheat
POINT (78.52822976899999 28.893800171),Wheat
POINT (77.68851391000001 28.630093109999997),Wheat
POINT (77.59844479900002 29.979170245999995),Wheat
POINT (82.851196955 25.6755512),Wheat
POINT (77.61564168800001 30.02638850749999),Wheat
POINT (77.95865277500002 27.022264604999997),Wheat
POINT (77.95864378999997 27.022245715000007),Wheat
POINT (77.649379002 30.074804541000002),Wheat
POINT (77.60595774999999 27.501179515),Wheat
POINT (78.44723529 28.9261049785),Wheat
POINT (82.68518147999998 25.822137344999998),Wheat
POINT (77.98455329000001 27.00738272000001),Wheat
POINT (77.98453932499999 27.007369825),Wheat
POINT (77.98451579 27.007373445000002),Wheat
POINT (82.548687825 25.308439676499997),Wheat
POINT (78.421344334 28.98117941),Wheat
POINT (77.57796458499999 27.493478775),Wheat
POINT (77.62441508350003 30.141039097500006),Wheat
POINT (82.67097500000001 25.862168025),Wheat
POINT (77.99134556499999 27.00777248500001),Wheat
POINT (77.99136004000002 27.007767234999996),Wheat
POINT (78.39764250249999 28.9932577095),Wheat
POINT (82.501386217 25.309054299499998),Wheat
POINT (78.357132201 28.982010314500002),Wheat
POINT (83.94050404499998 26.658784962),Wheat
POINT (77.977975825 27.005799255),Wheat
POINT (77.49456366 27.489412145),Wheat
POINT (77.581690915 30.19505254799999),Wheat
POINT (78.29466968599999 28.968322886500005),Wheat
POINT (77.46517456999999 27.477785215),Wheat
POINT (83.949127186 26.673856178500007),Wheat
POINT (77.5318300615 30.162855343),Wheat
POINT (78.2514295085 28.9326607255),Wheat
POINT (80.25275548499998 26.40804479),Wheat
POINT (77.96011820499999 27.002508059999997),Wheat
POINT (77.96016330499997 27.002505485),Wheat
POINT (83.95453020400001 26.652919963999995),Wheat
POINT (77.48958513499998 27.505531985000005),Wheat
POINT (83.96139602100001 26.653457903999993),Wheat
POINT (83.87723496099997 26.603357038000006),Wheat
POINT (77.4630158345 30.088952952499994),Wheat
POINT (82.41865993500001 25.349384273000002),Wheat
POINT (78.238232092 28.885413764499997),Wheat
POINT (77.51062879999999 27.526575475000005),Wheat
POINT (82.395742424 25.395238827500002),Wheat
POINT (83.86623376100002 26.614998275999994),Wheat
POINT (78.28025553149999 28.838126959999993),Wheat
POINT (77.59063797 27.556788035),Wheat
POINT (82.74479180500002 25.650168774999997),Wheat
POINT (77.391163344 29.99372697750001),Wheat
POINT (78.33816920200002 28.837427266500004),Wheat
POINT (83.95169083700002 26.652854006000002),Wheat
POINT (83.956610901 26.645236118000003),Wheat
POINT (80.210650765 26.36293058),Wheat
POINT (82.40910460699999 25.4006036685),Wheat
POINT (77.3279875185 29.936556785500006),Wheat
POINT (78.39800276449998 28.8303444855),Wheat
POINT (82.792761205 25.56394931499999),Wheat
POINT (81.49043061500001 27.863659880000007),Wheat
POINT (83.94916965899998 26.643460787999988),Wheat
POINT (83.89309801600001 26.617884965000002),Wheat
POINT (78.364999026 28.791900084),Wheat
POINT (82.396861293 25.437277533000007),Wheat
POINT (83.95815683 26.832792810000008),Wheat
POINT (77.30393762599998 29.8374847245),Wheat
POINT (81.50867137999998 27.887310455000005),Wheat
POINT (83.89061783000002 26.635323027999995),Wheat
POINT (82.39685496899999 25.437255913499996),Wheat
POINT (78.29391189799999 28.736094174500003),Wheat
POINT (82.36983071450001 25.367760804999996),Wheat
POINT (77.609815445 27.58768101),Wheat
POINT (81.539497335 27.930140970000004),Wheat
POINT (77.28261601999999 29.770712320500007),Wheat
POINT (77.561893305 27.640556979999996),Wheat
POINT (78.273844996 28.623101129),Wheat
POINT (81.57233866500002 27.963020245000013),Wheat
POINT (77.53001123000001 27.668844330000002),Wheat
POINT (78.28652600299999 28.616274956),Wheat
POINT (80.16143167500003 26.273251054999996),Wheat
POINT (77.45682095449999 29.7113411095),Wheat
POINT (78.334745967 28.640512247500006),Wheat
POINT (77.51292681 27.701085574999997),Wheat
POINT (78.38441905650001 28.678105156000004),Wheat
POINT (80.22435375 26.235196124999998),Wheat
POINT (81.579811055 27.987214440000002),Wheat
POINT (77.49392138500001 27.712433470000008),Wheat
POINT (78.409209988 28.673551265999997),Wheat
POINT (77.55332362099999 29.8394930535),Wheat
POINT (78.452943929 28.692394064000005),Wheat
POINT (80.26146326000004 26.212496699999985),Wheat
POINT (77.55165467500001 29.901423906),Wheat
POINT (78.52850413 28.742348623999998),Wheat
POINT (80.31865359499999 26.241369565000003),Wheat
POINT (80.32588959499999 26.314688914999998),Wheat
POINT (84.14414788399998 26.809490980999993),Wheat
POINT (84.184938161 26.741403732000002),Wheat
POINT (84.116141661 26.813471921999998),Wheat
POINT (81.51837995499999 27.855452845000002),Wheat
POINT (83.96618454800003 26.664990317999987),Wheat
POINT (84.12667582600001 26.812473063),Wheat
POINT (84.18906300599998 26.733510411999998),Wheat
POINT (84.154590974 26.771617832500006),Wheat
POINT (84.142669071 26.803901919000005),Wheat
POINT (84.16659880249999 26.761711898500003),Wheat
POINT (79.5563112 26.424517319999996),Wheat
POINT (83.98827393399999 26.684223901000006),Wheat
POINT (81.601959235 27.822587450000004),Wheat
POINT (84.139204713 26.790174283999995),Wheat
POINT (83.90230615100002 26.63259915500001),Wheat
POINT (83.65960025999998 26.573282164999995),Wheat
POINT (84.086168011 26.75519209600001),Wheat
POINT (83.65960037499997 26.573282214),Wheat
POINT (83.96660605800001 26.732553104999994),Wheat
POINT (84.09229718200001 26.771402942),Wheat
POINT (84.08228279600002 26.748317826999994),Wheat
POINT (83.95902107299999 26.687687806999996),Wheat
POINT (81.607809245 27.84886531),Wheat
POINT (79.566891085 26.485619084999996),Wheat
POINT (77.78172266499999 27.57065449999999),Wheat
POINT (83.99949078200001 26.754462232499996),Wheat
POINT (77.76203479999998 27.590855750000003),Wheat
POINT (82.96807299399998 26.439811768),Wheat
POINT (84.068612944 26.650555402),Wheat
POINT (79.54322156 26.560916405),Wheat
POINT (83.97557234849997 26.789271268499995),Wheat
POINT (84.16170622499997 26.713896744500005),Wheat
POINT (84.07948593900002 26.647649881000007),Wheat
POINT (84.19222684050001 26.7167709045),Wheat
POINT (84.185892051 26.710663097999998),Wheat
POINT (84.1922270665 26.71677073699999),Wheat
POINT (83.98037783299999 26.750219785500008),Wheat
POINT (79.49224313499998 26.574462004999997),Wheat
POINT (84.17827150650001 26.700937951999997),Wheat
POINT (84.08228310000001 26.748317958999998),Wheat
POINT (83.98455691000001 26.78412193799999),Wheat
POINT (82.9483521105 26.48044496),Wheat
POINT (84.12718388200003 26.6508467655),Wheat
POINT (79.43093978499999 26.576688339999993),Wheat
POINT (84.075993865 26.63435209),Wheat
POINT (84.12718405749999 26.650847197499992),Wheat
POINT (84.13800511400004 26.637712040500002),Wheat
POINT (77.712024955 27.65795817),Wheat
POINT (84.130161884 26.642792189000005),Wheat
POINT (84.09985798 26.657914103000003),Wheat
POINT (82.90994073650002 26.463441937000006),Wheat
POINT (79.366255505 26.594103925000002),Wheat
POINT (79.33025449499999 26.622572039999994),Wheat
POINT (84.087397976 26.657953012999997),Wheat
POINT (84.14487907499999 26.636472942000005),Wheat
POINT (84.23528081099998 26.668850973),Wheat
POINT (79.30299646 26.642140875000003),Wheat
POINT (84.20395601800001 26.684637666999993),Wheat
POINT (79.20570519500004 26.720042714999998),Wheat
POINT (77.737342505 27.477993835),Wheat
POINT (83.786161132 27.018594994500006),Wheat
POINT (83.84046578899998 27.076344816),Wheat
POINT (79.190083545 26.763002399999998),Wheat
POINT (77.73902044500001 27.451196904999996),Wheat
POINT (83.85443061650001 27.083095035999996),Wheat
POINT (83.79083898850004 27.023158983499997),Wheat
POINT (79.09771842 26.785088824999995),Wheat
POINT (77.75607946499998 27.42600627),Wheat
POINT (83.83862386099999 27.075652747499994),Wheat
POINT (83.85405594500001 27.00695317650001),Wheat
POINT (83.93514581600002 27.003256105000002),Wheat
POINT (83.936253099 26.978290937999997),Wheat
POINT (83.89092198099999 26.930431199999997),Wheat
POINT (77.79156990999999 27.420359984999994),Wheat
POINT (83.92306989500001 27.017443023000006),Wheat
POINT (83.88808491100004 26.91750878099999),Wheat
POINT (83.92826418199999 26.994726163500008),Wheat
POINT (79.15236553499997 26.68477757),Wheat
POINT (79.28734357500002 26.581535905),Wheat
POINT (83.53320568999997 25.38479001000001),Wheat
POINT (82.22988826000002 26.787461685),Wheat
POINT (83.56224264000001 25.398737025000003),Wheat
POINT (82.151360755 26.277060280000008),Wheat
POINT (82.539368458 26.45782509),Wheat
POINT (80.83041040500001 26.934011389999995),Wheat
POINT (82.53937131599997 26.457856732000003),Wheat
POINT (82.17796386500001 26.26590754),Wheat
POINT (83.33467692999997 26.174696139999998),Wheat
POINT (83.60087202499999 25.426625034999994),Wheat
POINT (80.77459852 27.00243458),Whaet
POINT (77.53455161 28.963063595),Wheat
POINT (82.20258406500004 26.258559384999995),Wheat
POINT (80.74858233500002 27.018980224999996),Wheat
POINT (78.26666207500001 27.21993026),Wheat
POINT (79.95435712499999 26.315464310000003),Wheat
POINT (77.58895822499997 28.965563540000005),Wheat
POINT (80.72868422999998 26.99221756),Wheat
POINT (82.518849893 26.452332348),Wheat
POINT (83.66246866999998 25.41130839),Wheat
POINT (77.57396264 29.01788801),Wheat
POINT (82.20928290000003 26.179941799999987),Wheat
POINT (83.46661896500001 26.247772605),Wheat
POINT (78.27219546500001 27.261702434999997),Wheat
POINT (80.74334193000001 26.91922416),Wheat
POINT (80.74571208500004 26.903700739999998),Wheat
POINT (78.27821622 27.244285769999994),Wheat
POINT (82.49977667799999 26.493515643000002),Wheat
POINT (82.49979485149998 26.493505642500004),Wheat
POINT (82.16771514500002 26.685231829999985),Wheat
POINT (82.19060173499996 26.672637185000003),Wheat
POINT (83.96490485500001 26.774242485000002),Wheat
POINT (78.31587017000001 27.24587631999999),Wheat
POINT (80.77874421499999 26.8831596),Wheat
POINT (77.97835027500003 29.632477145000003),Wheat
POINT (83.92359373000001 27.048452699999995),Wheat
POINT (83.96491042499997 26.774334674999988),Wheat
POINT (83.52384232500003 26.247451420000004),Wheat
POINT (83.70521018 25.447280834999997),Wheat
POINT (82.197916075 26.595363995000003),Wheat
POINT (80.04633737 26.29828692000001),Wheat
POINT (83.92219922500001 27.047968454999996),Wheat
POINT (83.9648826 26.774207499999996),Wheat
POINT (83.921917355 27.047675139999996),Wheat
POINT (78.36249147999999 27.221502949999994),Wheat
POINT (78.37668900000001 27.20389458499999),Wheat
POINT (83.685484845 25.551316675000002),Wheat
POINT (84.1441479405 26.809491142000002),Wheat
POINT (83.88541789350002 27.0458607305),Wheat
POINT (83.9149097965 26.772608885500006),Wheat
POINT (82.132782345 26.658626024999997),Wheat
POINT (78.45387117 27.16389671),Wheat
POINT (83.965565622 26.982367914),Wheat
POINT (83.53985560499999 25.622566615000004),Wheat
POINT (83.876929156 27.051853175),Wheat
